MEDIA_ID,MEDIA_NAME,CNT,TIME(2025/03/03 17:10:20.163),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME
,,7225,1619.5372,16195372000,0.26077561134091715,0.19577961084617662,1617.4919,2.0452999999999975,576,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.017285780742302376,-91.46672329869168,0
,,7226,1619.7673,16197673000,0.3146713206447398,0.2002057782021541,1617.4919,2.2753999999999905,576,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.05407715265086796,4.694861147025897,0
,,7227,1620.001,16200010000,0.32381153587710376,0.17224720246117983,1617.4919,2.5090999999999894,576,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.029414715568193636,-71.89640058635672,0
,,7228,1620.2238,16202238000,0.34128833715866114,0.3395960179821108,1620.2238,0.0,577,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.16825892142556256,84.03802024267834,0
,,7229,1620.4473,16204473000,0.3838434135262702,0.3925488711505936,1620.2238,0.2235000000000582,577,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.06793334367846132,51.213218795806135,0
,,7230,1620.6811,16206811000,0.4028829094527684,0.46165563018206257,1620.2238,0.457300000000032,577,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.0716815635220707,74.59666855554894,0
,,7231,1620.912,16209120000,0.3448537474464294,0.367768809183769,1620.912,0.0,578,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.1103726361029923,-121.7192034453451,0
,,7232,1621.1432,16211432000,0.2905472091128685,0.3320966896388879,1620.912,0.23119999999994434,578,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.06497461210810575,-146.7004484929594,0
,,7233,1621.3632,16213632000,0.2660750537118598,0.2569265646483083,1620.912,0.4511999999999716,578,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.07905336223760805,-108.03301834040603,0
,,7234,1621.5833,16215833000,0.2841231037909091,0.24351882994951243,1620.912,0.6712999999999738,578,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.02248331517835319,-36.60832632923901,0
,,7235,1621.8128,16218128000,0.236369704428805,0.21903625450644737,1620.912,0.9007999999998901,578,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.0536636157089883,-152.85634852160769,0
,,7236,1622.031,16220310000,0.24384961676535702,0.2111862923882882,1620.912,1.1189999999999145,578,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.010843015900524952,-46.382801537231025,0
,,7237,1622.2473,16222473000,0.2929959979284582,0.21194559761044737,1620.912,1.335299999999961,578,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.049152246396774436,0.8851419480603617,0
,,7238,1622.4827,16224827000,0.32297735182577936,0.19768972076018218,1620.912,1.570699999999988,578,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.033198066303421064,-25.430687226941057,0
,,7239,1622.7042,16227042000,0.3753489523049772,0.16443302408460503,1620.912,1.7921999999998661,578,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.06203863643346832,-32.41611675996252,0
,,7240,1622.9195,16229195000,0.4609636726198907,0.17740833001987846,1622.9195,0.0,579,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.08659237205848329,8.617858493329907,0
,,7241,1623.1366,16231366000,0.4880083175034296,0.189622359872958,1622.9195,0.21710000000007312,579,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.029674826741341656,24.30511105678834,0
,,7242,1623.3517,16233517000,0.4257062045361133,0.16924947021665124,1622.9195,0.43219999999996617,579,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.06554851572034483,-161.89217324383065,0
,,7243,1623.5678,16235678000,0.4336480112999489,0.32002150996826545,1623.5678,0.0,580,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.1509810592939937,86.98477337998573,0
,,7244,1623.7898,16237898000,0.48844044143678833,0.28524984272409626,1623.5678,0.22199999999998,580,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.06489436988860943,-32.399503312135906,0
,,7245,1624.0125,16240125000,0.4928606218259889,0.2597043157212003,1623.5678,0.44470000000001164,580,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.02592512188069249,-80.18322725323264,0
,,7246,1624.2422,16242422000,0.5369927701856135,0.2557073787297503,1623.5678,0.6743999999998778,580,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.044312774954289896,-5.1750152721133675,0
,,7247,1624.465,16244650000,0.5433910889488407,0.3639039458818045,1624.465,0.0,581,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.10838558772495928,86.61569468730492,0
,,7248,1624.6954,16246954000,0.5999629205804589,0.4061980716135278,1624.465,0.23040000000014516,581,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.07063402300284877,36.78245543136755,0
,,7249,1624.9152,16249152000,0.6549665796055086,0.35917152296653243,1624.465,0.45019999999999527,581,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.07236642027758565,-40.52949182654458,0
,,7250,1625.1411,16251411000,0.6130984351651523,0.3441344195656581,1624.465,0.6761000000001332,581,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04448658221944151,-160.24405605388554,0
,,7251,1625.3603,16253603000,0.5983533687508945,0.31480534067919613,1624.465,0.8953000000001339,581,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.032826998825497,-116.69076358887217,0
,,7252,1625.5797,16255797000,0.5140646834573536,0.25293416074540254,1624.465,1.1147000000000844,581,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.10455919555406616,-143.71987983406615,0
,,7253,1625.798,16257980000,0.4324113733863316,0.23284660767254026,1625.798,0.0,582,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.08408788755825368,-166.17910548113022,0
,,7254,1626.0371,16260371000,0.3494594085715631,0.20379730237658158,1625.798,0.23910000000000764,582,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.08789135682652992,-160.70003669765362,0
,,7255,1626.2564,16262564000,0.27697515293725583,0.19084503884651913,1625.798,0.45839999999998327,582,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.07363238720435317,-169.86870502848532,0
,,7256,1626.4795,16264795000,0.2140097531859266,0.17760680455153058,1625.798,0.6814999999999145,582,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.06434199571892141,-168.12671264777617,0
,,7257,1626.7069,16267069000,0.19280024970518939,0.21187250214822098,1625.798,0.9088999999999032,582,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.04029864848462338,121.75634297903576,0
,,7258,1626.9263,16269263000,0.15022517294283128,0.19589507002166953,1625.798,1.1283000000000811,582,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.04547433890315772,-159.43005944895887,0
,,7259,1627.1517,16271517000,0.16215794651576232,0.3283445239406925,1625.798,1.3536999999998898,582,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.13298589748010967,84.85194768101965,0
,,7260,1627.3879,16273879000,0.15022925841055096,0.4635496443696215,1627.3879,0.0,583,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.13573031418998702,95.04195679223734,0
,,7261,1627.6159,16276159000,0.1660154526810826,0.5223964700996855,1627.3879,0.22800000000006548,583,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.0609274390406448,74.98343637358927,0
,,7262,1627.841,16278410000,0.15860071160097483,0.6405395485473827,1627.3879,0.45309999999994943,583,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.11837552690646735,93.59121243124027,0
,,7263,1628.0668,16280668000,0.1696094611117271,0.6780186461883986,1627.3879,0.6789000000001124,583,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.039062454169896815,73.63088406716263,0
,,7264,1628.3024,16283024000,0.17017475746423824,0.6402112953450997,1627.3879,0.9145000000000891,583,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.037811576768953394,-89.14337606029231,0
,,7265,1628.5312,16285312000,0.1226630760607291,0.5715536997138295,1628.5312,0.0,584,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.083493863892238,-124.68358710335455,0
,,7266,1628.7621,16287621000,0.13860158051444177,0.5309373060621237,1628.5312,0.23090000000001965,584,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04363172420947107,-68.57418553351384,0
,,7267,1628.986,16289860000,0.19791358022074299,0.5755142937850078,1628.5312,0.4548000000002048,584,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.07419582969147548,36.92734365167322,0
,,7268,1629.2108,16292108000,0.2527847406614424,0.4991580914450311,1628.5312,0.6796000000001641,584,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.09402719757544861,-54.29818736458752,0
,,7269,1629.4275,16294275000,0.23233841292324725,0.37199627682780617,1629.4275,0.0,585,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.12879510633064895,-99.13439633798049,0
,,7270,1629.6703,16296703000,0.23279986020069413,0.30012721899545464,1629.4275,0.24279999999998836,585,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.07187053921670375,-89.63212794272572,0
,,7271,1629.9032,16299032000,0.20256927932651045,0.3215381182901893,1629.4275,0.4756999999999607,585,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03704476519833577,144.69185201649773,0
,,7272,1630.131,16301310000,0.20681937008184256,0.3220946219624287,1629.4275,0.7035000000000764,585,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.004286369998702335,7.459826146854098,0
,,7273,1630.3676,16303676000,0.17591711236305546,0.33295191507228156,1629.4275,0.9401000000000295,585,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03275408899346149,160.6414298028109,0
,,7274,1630.5995,16305995000,0.1685959050126938,0.350292697719958,1629.4275,1.1720000000000255,585,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.018822933350063874,112.88927171270942,0
,,7275,1630.8433,16308433000,0.16969065495463762,0.35257276867551707,1629.4275,1.4157999999999902,585,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.0025292688662476945,64.35254311531729,0
,,7276,1631.0747,16310747000,0.15233938662586485,0.3190142371034102,1629.4275,1.6471999999998843,585,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03777885061635897,-117.34099471372465,0
,,7277,1631.2994,16312994000,0.12913937372563097,0.331886329279019,1629.4275,1.871900000000096,585,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.026531704723752447,150.9771176152382,0
,,7278,1631.5307,16315307000,0.14643535251234013,0.31102078222289936,1629.4275,2.1032000000000153,585,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.02710206516377371,-50.34380694653614,0
,,7279,1631.7555,16317555000,0.23005909169043176,0.31367137433354825,1631.7555,0.0,586,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.08366573607315321,1.815476250124068,0
,,7280,1631.9788,16319788000,0.2482953387796041,0.3144978750659278,1631.7555,0.2233000000001084,586,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.018254966758610405,2.594975812697933,0
,,7281,1632.1983,16321983000,0.24093214335444943,0.3247255741754436,1631.7555,0.44280000000003383,586,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.012602478960260535,125.75112771468888,0
,,7282,1632.4222,16324222000,0.22704166310752044,0.3920045607564449,1631.7555,0.6666999999999916,586,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.06869794376003459,101.66543083083629,0
,,7283,1632.6517,16326517000,0.20012195061219468,0.47769947550571096,1631.7555,0.896199999999908,586,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.0898236568767659,107.4392928313902,0
,,7284,1632.872,16328720000,0.18715574389182923,0.45837763964644435,1631.7555,1.1165000000000873,586,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.02326920406218681,-123.8641770225219,0
,,7285,1633.0902,16330902000,0.27695116706447753,0.4744720022850244,1631.7555,1.3347000000001117,586,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.0912263477921653,10.16143815353198,0
,,7286,1633.3413,16333413000,0.3768811627774428,0.3967606663000485,1633.3413,0.0,587,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.1265901093441469,-37.87069857792531,0
,,7287,1633.5699,16335699000,0.42483776284594016,0.3349842887328534,1633.3413,0.22859999999991487,587,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.07820585857500988,-52.17804288267309,0
,,7288,1633.7978,16337978000,0.4343395567586142,0.5119805904719295,1633.3413,0.45650000000000546,587,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.1772511633723993,86.92710751342068,0
,,7289,1634.0151,16340151000,0.35459821769928757,0.523184209698413,1633.3413,0.6738000000000284,587,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.08052454432498529,172.00232176923728,0
,,7290,1634.2314,16342314000,0.3296305268225195,0.558963773925471,1633.3413,0.8900999999998476,587,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.043629838459430755,124.90810060349123,0
,,7291,1634.4506,16344506000,0.28866441236665735,0.5263394446611096,1633.3413,1.1092999999998483,587,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.05236954643263836,-141.46711198057335,0
,,7292,1634.6738,16346738000,0.31129222206857465,0.5506130912664765,1633.3413,1.3324999999999818,587,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03318475088694238,47.00976339255024,0
,,7293,1634.8965,16348965000,0.32931219985240173,0.5693825108790611,1633.3413,1.5552000000000135,587,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.02601942950802144,46.167018720684624,0
,,7294,1635.1189,16351189000,0.31531696139233123,0.5847250531001517,1633.3413,1.777599999999893,587,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.020766807683420742,132.3706047951375,0
,,7295,1635.3363,16353363000,0.3370735161530501,0.6496639676681356,1633.3413,1.9949999999998909,587,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.06848657021872301,71.47754940239638,0
,,7296,1635.5654,16355654000,0.3463108426182287,0.6622426384195584,1633.3413,2.2240999999999076,587,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.015606125659400196,53.70776936400425,0
,,7297,1635.7881,16357881000,0.3602327374476921,0.5625790728903372,1635.7881,0.0,588,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.10063123496032444,-82.04787186181672,0
,,7298,1636.0073,16360073000,0.3438369051675701,0.5596023903643481,1635.7881,0.21920000000000073,588,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.01666385174617256,-169.70996334601026,0
,,7299,1636.2491,16362491000,0.3651772338725822,0.5361684868714522,1635.7881,0.46100000000001273,588,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03169475448954167,-47.6771133331129,0
,,7300,1636.4737,16364737000,0.3389635466419347,0.4607865149834321,1635.7881,0.6856000000000222,588,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.07980976809860103,-109.17485215309429,0
,,7301,1636.694,16366940000,0.3295387457478298,0.39571493727691537,1635.7881,0.9058999999999742,588,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.06575056727594648,-98.24126495087626,0
