MEDIA_ID,MEDIA_NAME,CNT,TIME(2025/03/03 09:10:28.201),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME
,,4132,913.7565,9137565000,0.47395796869852447,0.3710716966846173,908.6398,5.116699999999923,373,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.042307962988214445,-28.88077136044304,0
,,4133,913.9807,9139807000,0.4529759327742095,0.31481206418966307,908.6398,5.34089999999992,373,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.060044917187023886,-110.45300580411464,0
,,4134,914.2096,9142096000,0.44075667289537557,0.31063684799848035,908.6398,5.5697999999999865,373,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.012912890545094655,-161.1351427342319,0
,,4135,914.4385,9144385000,0.46733052855325796,0.31584113477696,908.6398,5.79869999999994,373,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.02707867067266461,11.080697668836104,0
,,4136,914.6614,9146614000,0.4768878339008136,0.3585623641312738,908.6398,6.021599999999921,373,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04377722607761136,77.38980829621464,0
,,4137,914.8851,9148851000,0.4965295502481968,0.37293498729277685,908.6398,6.245299999999929,373,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.024338638368109976,36.19441482306471,0
,,4138,915.1209,9151209000,0.5047935482399991,0.3826057993840601,908.6398,6.481099999999969,373,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.012720781002494418,49.48512142365367,0
,,4139,915.3493,9153493000,0.5102626035709742,0.431808451200758,908.6398,6.7094999999999345,373,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.049505671513559675,83.65739954876771,0
,,4140,915.5764,9155764000,0.5267278554139971,0.5233780805347854,908.6398,6.9365999999999985,373,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.0930381724596165,79.80650039285838,0
,,4141,915.8049,9158049000,0.5519175354611446,0.6254012952505449,908.6398,7.1650999999999385,373,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.10508689890664594,76.13096842600086,0
,,4142,916.0362,9160362000,0.5632580889045172,0.6832601685755122,908.6398,7.396399999999971,373,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.0589597945623677,78.91040012781846,0
,,4143,916.2586,9162586000,0.49931178248925906,0.5742286656113016,916.2586,0.0,374,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.12640015325460943,-120.39136100616275,0
,,4144,916.4895,9164895000,0.4678887802588238,0.5102229953662071,916.2586,0.23090000000001965,374,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.07130309174711653,-116.14831045339238,0
,,4145,916.7157,9167157000,0.4317265838802548,0.4379970752361208,916.2586,0.45709999999996853,374,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.08077306472803784,-116.59628942120112,0
,,4146,916.9445,9169445000,0.40025342300358147,0.4000921668436144,916.2586,0.6858999999999469,374,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.049268062026157085,-129.7034892460409,0
,,4147,917.1706,9171706000,0.37371260346111496,0.36863260736390324,916.2586,0.9120000000000346,374,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04115967668292911,-130.15261234423758,0
,,4148,917.383,9173830000,0.3790044185431418,0.3065483898781231,916.2586,1.124400000000037,374,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.062309336119750265,-85.12810821394964,0
,,4149,917.6012,9176012000,0.3648359631169432,0.333121538034513,916.2586,1.3425999999999476,374,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.030114404063597607,118.06595609630577,0
,,4150,917.8234,9178234000,0.3119758032619302,0.2414819529562237,917.8234,0.0,375,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.10579229675746032,-119.97749636059854,0
,,4151,918.0424,9180424000,0.2374450256848383,0.17234822242095973,917.8234,0.21900000000005093,375,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.101657805917541,-137.15141982707095,0
,,4152,918.27,9182700000,0.20052773496676649,0.153926603583942,917.8234,0.44659999999998945,375,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.04125824032286154,-153.4809395092885,0
,,4153,918.4892,9184892000,0.18099760579674126,0.16769362538489854,917.8234,0.6657999999999902,375,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.023894703067121024,144.8195327511626,0
,,4154,918.7268,9187268000,0.1870523885794431,0.09685054560249796,917.8234,0.9034000000000333,375,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.07110135264255721,-85.11494299960192,0
,,4155,918.9437,9189437000,0.20298455182669323,0.09048626027119845,917.8234,1.120300000000043,375,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.01715628029367736,-21.774804920987755,0
,,4156,919.1631,9191631000,0.2054888180464659,0.1169404686772633,917.8234,1.3396999999999935,375,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.02657247620548388,84.59225648784756,0
,,4157,919.3835,9193835000,0.26409471225925346,0.09816704585908893,917.8234,1.560100000000034,375,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.06153935521916359,-17.761995723293467,0
,,4158,919.5995,9195995000,0.32536217938711226,0.12921254275731717,917.8234,1.7761000000000422,375,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.0686842442334569,26.872278796163393,0
,,4159,919.8154,9198154000,0.35863799706008453,0.2680282393409861,919.8154,0.0,376,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.14274830177558726,76.51985873951385,0
,,4160,920.0446,9200446000,0.3284621778802732,0.24387419075798963,919.8154,0.22919999999999163,376,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.038652271939983315,-141.3246889042657,0
,,4161,920.2811,9202811000,0.32324179022951754,0.2705690333815286,919.8154,0.4657000000000835,376,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.027200497604265902,101.06500072527068,0
,,4162,920.5035,9205035000,0.2818638100312809,0.3010997689129656,919.8154,0.6881000000000768,376,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.05142239840163245,143.57824519963654,0
,,4163,920.726,9207260000,0.27903222248939025,0.24680999103591053,919.8154,0.9106000000000449,376,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.05436357116624483,-92.98566594029026,0
,,4164,920.9373,9209373000,0.3488474509893839,0.24340179303009604,919.8154,1.121900000000096,376,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.06989836868020001,-2.79481231169306,0
,,4165,921.1477,9211477000,0.4481005403462907,0.16877628355458305,919.8154,1.332300000000032,376,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.12417786602841106,-36.938440596366526,0
,,4166,921.3762,9213762000,0.542104094807086,0.14615025893628011,921.3762,0.0,377,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.09668818563450116,-13.533286447623151,0
,,4167,921.6046,9216046000,0.643182171183076,0.1656199411799297,921.3762,0.22839999999996508,377,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_Q,0.10293612607116681,10.902794475935357,0
,,4168,921.8186,9218186000,0.6146408082937126,0.22738505118779745,921.3762,0.44239999999990687,377,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.06804070994534327,114.80143357721836,0
,,4169,922.032,9220320000,0.5838065133656375,0.26713562751925735,921.3762,0.6557999999999993,377,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.05030767399109939,127.80052853292159,0
,,4170,922.2462,9222462000,0.5575494392608936,0.31050986686611076,921.3762,0.8700000000000045,377,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.050702648643440096,121.18907851776582,0
,,4171,922.4699,9224699000,0.5111668411775677,0.4137793107717694,921.3762,1.0937000000000126,377,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.11320743548700024,114.18682941722066,0
,,4172,922.6864,9226864000,0.4964860913563258,0.49200926318852967,922.6864,0.0,378,0,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.07959553926221288,100.6285937421425,0
,,4173,922.9016,9229016000,0.4654937781570189,0.5871853447174331,922.6864,0.21519999999998163,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.1000950047337049,108.0368719186849,0
,,4174,923.1386,9231386000,0.43993115640024316,0.6428352252279177,922.6864,0.452199999999948,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.061240157020628204,114.67155630875233,0
,,4175,923.3639,9233639000,0.45118068059046124,0.6091003110742017,922.6864,0.6774999999998954,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03556116178452117,-71.55809217352174,0
,,4176,923.583,9235830000,0.46562592455359775,0.6242360746759832,922.6864,0.8965999999999212,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.020922629207715385,46.337232241215204,0
,,4177,923.7953,9237953000,0.48331577894366334,0.583390334982643,922.6864,1.1088999999999487,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.044511856841046596,-66.58307800456267,0
,,4178,924.0186,9240186000,0.49433053996352166,0.6006917057497348,922.6864,1.3321999999999434,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.020510055844511238,57.51750021013846,0
,,4179,924.241,9242410000,0.4554677281862008,0.541169080759688,922.6864,1.5545999999999367,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.07108629280631552,-123.14085032077182,0
,,4180,924.4677,9244677000,0.4587079374081314,0.5535533122159381,922.6864,1.7812999999999874,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.012801099349815983,75.33780850975707,0
,,4181,924.6873,9246873000,0.4578339302445748,0.5072356069300383,922.6864,2.0009000000000015,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04632595073469527,-91.08103324763879,0
,,4182,924.9106,9249106000,0.48157590187342,0.5098128620627025,922.6864,2.224199999999996,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.023881445953788744,6.195352882107998,0
,,4183,925.1212,9251212000,0.4783776931720067,0.4911460392474013,922.6864,2.4347999999999956,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.018938817621901444,-99.72215741745515,0
,,4184,925.3609,9253609000,0.47910906857100044,0.5418636122886896,922.6864,2.6744999999999663,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.05072284618564567,89.17382049803251,0
,,4185,925.5905,9255905000,0.47618148297196733,0.5515590730391097,922.6864,2.9040999999999713,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.010127818945982484,106.80191403316518,0
,,4186,925.8195,9258195000,0.5085936280937949,0.575405682257745,922.6864,3.1330999999998994,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04023938273165628,36.34305755970408,0
,,4187,926.0498,9260498000,0.5219066126744598,0.5903721402529384,922.6864,3.363399999999956,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.02003073696514704,48.34622267409479,0
,,4188,926.2829,9262829000,0.5069942217718477,0.5962804998701344,922.6864,3.596499999999992,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.01604020310963739,158.38629558105183,0
,,4189,926.4936,9264936000,0.5053045995326009,0.6438238178792207,922.6864,3.807199999999966,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04757333192687334,92.03535432984935,0
,,4190,926.7105,9267105000,0.48604760783223167,0.6601830597906306,922.6864,4.024099999999976,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.02526769726872869,139.65136038350695,0
,,4191,926.9287,9269287000,0.48615737369286477,0.6605329031768178,922.6864,4.2423,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.000366659159192049,72.58037826135146,0
,,4192,927.1536,9271536000,0.475563955116575,0.6959615916828122,922.6864,4.467199999999934,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03697854089045787,106.64702217946073,0
,,4193,927.3877,9273877000,0.45449460840661354,0.626963605649596,922.6864,4.7012999999999465,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.07214318711718018,-106.9806674316389,0
,,4194,927.6081,9276081000,0.41337482487601995,0.6316677243794337,922.6864,4.921699999999987,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.041387985341488735,173.47371335584594,0
,,4195,927.8262,9278262000,0.4011973798807142,0.6505474357456256,922.6864,5.139799999999923,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.022466278460938075,122.82208286613398,0
,,4196,928.0443,9280443000,0.36706933935885233,0.645590069635264,922.6864,5.357899999999972,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.034486209252598446,-171.73514328041506,0
,,4197,928.267,9282670000,0.3370755646218072,0.6695488318179882,922.6864,5.580600000000004,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03838813369134974,141.3824491569025,0
,,4198,928.4859,9284859000,0.33961881371720204,0.6899193409305379,922.6864,5.799499999999966,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.020528656981539144,82.88347078823487,0
,,4199,928.7027,9287027000,0.3206044415950544,0.7069067830922806,922.6864,6.016300000000001,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.025497441801052515,138.22239477082263,0
,,4200,928.9421,9289421000,0.30256918159188,0.6989861858228248,922.6864,6.255699999999933,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.019697879695211192,-156.29022092281926,0
,,4201,929.1651,9291651000,0.32294237424628985,0.6343796455343006,922.6864,6.4787000000000035,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.06774268984168254,-72.49771821919353,0
,,4202,929.3858,9293858000,0.3416730381539714,0.5727879907482103,922.6864,6.699399999999969,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.06437677927414079,-73.08493706723907,0
,,4203,929.6053,9296053000,0.357725845442817,0.5346119689902159,922.6864,6.918900000000008,378,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04141378102902072,-67.19351409122623,0
,,4204,929.8145,9298145000,0.351255140832277,0.45286562812242587,929.8145,0.0,379,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.082002038166315,-94.52586183737361,0
,,4205,930.0365,9300365000,0.3315452754086497,0.4198260154395521,929.8145,0.22200000000009368,379,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.03847200022421256,-120.81829741817941,0
,,4206,930.2621,9302621000,0.36649492935126016,0.42227465532106784,929.8145,0.4476000000000795,379,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.0350353271424369,4.007703418370736,0
,,4207,930.4806,9304806000,0.4002120629714836,0.38715478890526644,929.8145,0.6661000000000286,379,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.04868521455871111,-46.16738886285512,0
,,4208,930.6931,9306931000,0.3891231853498368,0.396905464828355,929.8145,0.8786000000000058,379,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.0147661399107877,138.6741757317164,0
,,4209,930.9134,9309134000,0.39132413170284414,0.38854607573677696,929.8145,1.0989000000000715,379,1,0.0,0.0,0,0,0,,0,0,,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOI_V,0.008644278502756017,-75.24934060330092,0
